1
1.5000   0.2500    200
1   33.000   
46   0.00000000   0.03490659   0.06981317   0.10471976   0.13962634   0.17453293   0.20943951   0.24434610   0.27925268   0.31415927   0.34906585   0.38397244   0.41887902   0.45378561   0.48869219   0.52359878   0.55850536   0.59341195   0.62831853   0.66322512   0.69813170   0.73303829   0.76794487   0.80285146   0.83775804   0.87266463   0.90757121   0.94247780   0.97738438   1.01229097   1.04719755   1.08210414   1.11701072   1.15191731   1.18682389   1.22173048   1.25663706   1.29154365   1.32645023   1.36135682   1.39626340   1.43116999   1.46607657   1.50098316   1.53588974   1.57079633   
1.5000   -0.00000000e+00   5.34275930e-01   5.28402346e-01   5.18698667e-01   5.05294019e-01   4.88370338e-01   4.68165525e-01   4.44975101e-01   4.19156090e-01   3.91131217e-01   3.61393270e-01   3.30513510e-01   2.99146232e-01   2.68038240e-01   2.38034683e-01   2.10084408e-01   1.85236990e-01   1.64625805e-01   1.49418247e-01   1.40698419e-01   1.39205908e-01   1.44816056e-01   1.53258115e-01   1.61271566e-01   1.68798743e-01   1.75786237e-01   1.82185113e-01   1.87950594e-01   1.93042503e-01   1.97425157e-01   2.01068016e-01   2.03946936e-01   2.06045650e-01   2.07358388e-01   2.07893388e-01   2.07677469e-01   2.06760989e-01   2.05223260e-01   2.03177230e-01   2.00771582e-01   1.98188924e-01   1.95638997e-01   1.93344012e-01   1.91518071e-01   1.90341360e-01   1.89934806e-01   -0.00000000e+00   1.57795567e-07   2.51493630e-06   1.26475040e-05   3.95875277e-05   9.53921375e-05   1.94461225e-04   3.52519699e-04   5.85152535e-04   9.05750531e-04   1.32270300e-03   1.83566561e-03   2.43077708e-03   3.07484226e-03   3.70885961e-03   4.24209135e-03   4.54953102e-03   4.47909963e-03   3.88158385e-03   2.68960195e-03   1.09754592e-03   4.32967480e-05   6.27278372e-05   8.98718883e-05   1.27471081e-04   1.79159094e-04   2.49729915e-04   3.45480565e-04   4.74637232e-04   6.47866026e-04   8.78853429e-04   1.18488006e-03   1.58723629e-03   2.11117038e-03   2.78489873e-03   3.63703723e-03   4.69186553e-03   5.96218073e-03   7.44027775e-03   9.08872017e-03   1.08336780e-02   1.25641985e-02   1.41402430e-02   1.54104729e-02   1.62374988e-02   1.65248927e-02   
1.7500   -0.00000000e+00   1.18444792e-01   1.17353036e-01   1.15621329e-01   1.13380388e-01   1.10810557e-01   1.08139166e-01   1.05636047e-01   1.03607648e-01   1.02388192e-01   1.02327554e-01   1.03774011e-01   1.07050222e-01   1.12420153e-01   1.20044425e-01   1.29922218e-01   1.41822191e-01   1.55217802e-01   1.69278058e-01   1.83347853e-01   1.97325862e-01   2.11162850e-01   2.24823474e-01   2.38287339e-01   2.51550227e-01   2.64624765e-01   2.77541705e-01   2.90350219e-01   3.03118648e-01   3.15934063e-01   3.28900808e-01   3.42137458e-01   3.55770232e-01   3.69921710e-01   3.84694386e-01   4.00147417e-01   4.16269741e-01   4.32950900e-01   4.49954479e-01   4.66899050e-01   4.83247823e-01   4.98317968e-01   5.11313467e-01   5.21398173e-01   5.27812224e-01   5.30016821e-01   -0.00000000e+00   8.12802374e-08   1.28228314e-06   6.33767679e-06   1.93475954e-05   4.50876487e-05   8.80440579e-05   1.51195401e-04   2.34604747e-04   3.33962738e-04   4.39358146e-04   5.34767131e-04   5.99071009e-04   6.09814173e-04   5.51266855e-04   4.28050504e-04   2.82818045e-04   2.05433090e-04   2.69835827e-04   3.82832099e-04   5.34812792e-04   7.36853784e-04   1.00264406e-03   1.34899700e-03   1.79641945e-03   2.36970602e-03   3.09847299e-03   4.01744040e-03   5.16609250e-03   6.58704418e-03   8.32199527e-03   1.04038788e-02   1.28437738e-02   1.56126087e-02   1.86203786e-02   2.16998116e-02   2.46046377e-02   2.70324309e-02   2.86768071e-02   2.93031193e-02   2.88307133e-02   2.73957073e-02   2.53648893e-02   2.32787453e-02   2.17207818e-02   2.11440976e-02   
2.0000   -0.00000000e+00   2.31624444e-02   2.42156437e-02   2.60059544e-02   2.85827222e-02   3.20087850e-02   3.63539685e-02   4.16864995e-02   4.80622551e-02   5.55118442e-02   6.40258978e-02   7.35397457e-02   8.39196398e-02   9.49554214e-02   1.06367875e-01   1.17844307e-01   1.29118166e-01   1.40027366e-01   1.50438869e-01   1.60226103e-01   1.69269052e-01   1.77453681e-01   1.84670770e-01   1.90813945e-01   1.95776299e-01   1.99446342e-01   2.01701331e-01   2.02399025e-01   2.01366780e-01   1.98389146e-01   1.93196038e-01   1.85462536e-01   1.74834307e-01   1.61004046e-01   1.43856658e-01   1.23671946e-01   1.01320650e-01   7.83338216e-02   5.67212523e-02   3.85014735e-02   2.50736921e-02   1.67210700e-02   1.25531996e-02   1.09949842e-02   1.05742402e-02   1.04923844e-02   -0.00000000e+00   2.97050360e-08   4.62677929e-07   2.23780133e-06   6.62270100e-06   1.48115630e-05   2.74573933e-05   4.42517525e-05   6.37186063e-05   8.34451989e-05   1.01007171e-04   1.15790492e-04   1.31630269e-04   1.59412862e-04   2.17189780e-04   3.23236481e-04   4.82335826e-04   7.03431993e-04   1.00520422e-03   1.41044184e-03   1.94651423e-03   2.64568227e-03   3.54505286e-03   4.68583068e-03   6.11129532e-03   7.86251321e-03   9.97024595e-03   1.24409435e-02   1.52344175e-02   1.82325370e-02   2.12039325e-02   2.37813391e-02   2.54809459e-02   2.57952099e-02   2.43639171e-02   2.11720812e-02   1.66673277e-02   1.16893310e-02   7.19198081e-03   3.87789856e-03   1.95206117e-03   1.14469139e-03   9.70101434e-04   1.01899068e-03   1.08533376e-03   1.11023253e-03   
2.2500   -0.00000000e+00   4.45616921e-03   5.82780403e-03   8.10372720e-03   1.12662729e-02   1.52859332e-02   2.01169495e-02   2.56922386e-02   3.19184316e-02   3.86717672e-02   4.57967155e-02   5.31089215e-02   6.04047382e-02   6.74780513e-02   7.41398188e-02   8.02224606e-02   8.55679081e-02   9.00258100e-02   9.34552238e-02   9.57264268e-02   9.67224261e-02   9.63415245e-02   9.45006675e-02   9.11412782e-02   8.62389931e-02   7.98221469e-02   7.20043549e-02   6.30465750e-02   5.34717068e-02   4.42631470e-02   3.71274559e-02   3.44317205e-02   3.58710555e-02   3.74411572e-02   3.88912615e-02   4.02177530e-02   4.14206288e-02   4.25033822e-02   4.34725810e-02   4.43363547e-02   4.51018602e-02   4.57712093e-02   4.63366264e-02   4.67771526e-02   4.70617081e-02   4.71607250e-02   -0.00000000e+00   8.85483941e-09   1.37064468e-07   6.57196197e-07   1.92946490e-06   4.30862473e-06   8.10704461e-06   1.36972640e-05   2.18351388e-05   3.42409743e-05   5.43594479e-05   8.80040991e-05   1.43337387e-04   2.29722498e-04   3.56662871e-04   5.36159926e-04   7.83089098e-04   1.11414793e-03   1.54701352e-03   2.09873116e-03   2.78289509e-03   3.60499618e-03   4.55504251e-03   5.59640336e-03   6.64987617e-03   7.57349059e-03   8.14363131e-03   8.05741944e-03   7.00519624e-03   4.89415449e-03   2.26477459e-03   6.03935193e-04   6.32405808e-04   8.03831658e-04   1.01110717e-03   1.25636288e-03   1.53843840e-03   1.85118523e-03   2.18211144e-03   2.51218309e-03   2.81770319e-03   3.07492109e-03   3.26683690e-03   3.38944684e-03   3.45247934e-03   3.47107506e-03   
2.5000   -0.00000000e+00   1.01112343e-03   2.05897466e-03   3.77673327e-03   6.12065890e-03   9.02825729e-03   1.24175990e-02   1.61873141e-02   2.02178120e-02   2.43745021e-02   2.85134301e-02   3.24890793e-02   3.61627810e-02   3.94083494e-02   4.21138809e-02   4.41849305e-02   4.55494161e-02   4.61631925e-02   4.60164521e-02   4.51415513e-02   4.36226968e-02   4.16084833e-02   3.93279512e-02   3.71104290e-02   3.54069994e-02   3.48012594e-02   3.59445350e-02   3.88441482e-02   4.19777056e-02   4.51081887e-02   4.82268082e-02   5.13287874e-02   5.44135307e-02   5.74842632e-02   6.05477795e-02   6.36133907e-02   6.66918278e-02   6.97929958e-02   7.29225457e-02   7.60746509e-02   7.92194678e-02   8.22820619e-02   8.51165008e-02   8.74879281e-02   8.90963834e-02   8.96702557e-02   -0.00000000e+00   2.33586312e-09   3.75911483e-08   1.93546456e-07   6.34979931e-07   1.65819974e-06   3.81167330e-06   8.10320674e-06   1.62828803e-05   3.11340047e-05   5.66410646e-05   9.79064519e-05   1.60899262e-04   2.52434862e-04   3.79978845e-04   5.50714504e-04   7.70159659e-04   1.04005464e-03   1.35528353e-03   1.69965845e-03   2.04064686e-03   2.32385341e-03   2.47002114e-03   2.38200812e-03   1.98008520e-03   1.30435547e-03   7.23446025e-04   8.04681064e-04   1.06514419e-03   1.39260602e-03   1.79764163e-03   2.28893190e-03   2.87055399e-03   3.53822245e-03   4.27480263e-03   5.04601165e-03   5.79778692e-03   6.45711677e-03   6.93815964e-03   7.15516958e-03   7.04356416e-03   6.58920870e-03   5.86181652e-03   5.03659718e-03   4.37193090e-03   4.11542509e-03   
2.7500   -0.00000000e+00   3.25904106e-04   9.82695940e-04   2.04881467e-03   3.48205582e-03   5.22469954e-03   7.20528952e-03   9.34134221e-03   1.15433266e-02   1.37196539e-02   1.57825420e-02   1.76536548e-02   1.92689341e-02   2.05830584e-02   2.15742661e-02   2.22492613e-02   2.26478150e-02   2.28468216e-02   2.29631369e-02   2.31539107e-02   2.36116379e-02   2.45481439e-02   2.61549892e-02   2.85084344e-02   3.12821514e-02   3.40234991e-02   3.66796401e-02   3.92145923e-02   4.15934826e-02   4.37825265e-02   4.57491462e-02   4.74619196e-02   4.88914738e-02   5.00123437e-02   5.08067387e-02   5.12701522e-02   5.14183197e-02   5.12933161e-02   5.09662706e-02   5.05336716e-02   5.01051332e-02   4.97815806e-02   4.96249892e-02   4.96283171e-02   4.97085823e-02   4.97532601e-02   -0.00000000e+00   5.93460210e-10   1.15235420e-08   7.59067245e-08   3.20224811e-07   1.04219019e-06   2.83708233e-06   6.74761099e-06   1.43988903e-05   2.80600617e-05   5.05835775e-05   8.52255885e-05   1.35341873e-04   2.03795708e-04   2.92017798e-04   3.98720831e-04   5.18299396e-04   6.39145114e-04   7.42513256e-04   8.03395924e-04   7.96396496e-04   7.12170173e-04   5.92673932e-04   5.82900392e-04   7.92348963e-04   1.07887708e-03   1.44603470e-03   1.90750431e-03   2.47476724e-03   3.15374482e-03   3.94005854e-03   4.81338326e-03   5.73237758e-03   6.63263915e-03   7.43032491e-03   8.03274999e-03   8.35448550e-03   8.33451631e-03   7.94900236e-03   7.21618068e-03   6.19439374e-03   4.97884587e-03   3.70338716e-03   2.54621781e-03   1.72022192e-03   1.41788251e-03   
3.0000   -0.00000000e+00   1.40985032e-04   5.09758021e-04   1.10365395e-03   1.89278433e-03   2.83776385e-03   3.89227276e-03   5.00639893e-03   6.13062995e-03   7.22020606e-03   8.23938193e-03   9.16530295e-03   9.99140953e-03   1.07302100e-02   1.14149273e-02   1.20994643e-02   1.28557097e-02   1.37669036e-02   1.49149190e-02   1.63584397e-02   1.80980538e-02   2.00244118e-02   2.19058422e-02   2.36382531e-02   2.51676008e-02   2.64399635e-02   2.74026505e-02   2.80056127e-02   2.82036799e-02   2.79603800e-02   2.72543036e-02   2.60890218e-02   2.45062207e-02   2.25988096e-02   2.05171639e-02   1.84592857e-02   1.66391153e-02   1.52374266e-02   1.43528476e-02   1.39765695e-02   1.40058985e-02   1.42900569e-02   1.46810853e-02   1.50604640e-02   1.53361309e-02   1.54377934e-02   -0.00000000e+00   1.67827300e-10   4.90246650e-09   4.33637572e-08   2.17737128e-07   7.77562068e-07   2.20708811e-06   5.30127396e-06   1.11962124e-05   2.13197165e-05   3.72388638e-05   6.03804234e-05   9.15909193e-05   1.30556844e-04   1.75178415e-04   2.21119803e-04   2.61990542e-04   2.90976602e-04   3.05174917e-04   3.13970444e-04   3.50491898e-04   4.69162806e-04   6.58077021e-04   9.03361306e-04   1.21352661e-03   1.59404938e-03   2.04411167e-03   2.55203832e-03   3.08991174e-03   3.60912493e-03   4.04045000e-03   4.30328045e-03   4.32677993e-03   4.07914021e-03   3.59220544e-03   2.96446981e-03   2.33287782e-03   1.82212009e-03   1.49714681e-03   1.34564656e-03   1.29892850e-03   1.27551660e-03   1.22132996e-03   1.12955896e-03   1.03721773e-03   9.97788089e-04   
3.2500   -0.00000000e+00   6.78783083e-05   2.60605823e-04   5.69726930e-04   9.78326748e-04   1.46513434e-03   2.00681576e-03   2.58070225e-03   3.16770058e-03   3.75507353e-03   4.33876321e-03   4.92496847e-03   5.53063383e-03   6.18235744e-03   6.91318713e-03   7.75663627e-03   8.73738469e-03   9.85830274e-03   1.10850715e-02   1.23340415e-02   1.34914254e-02   1.44922894e-02   1.52918585e-02   1.58508183e-02   1.61387466e-02   1.61386912e-02   1.58533095e-02   1.53133778e-02   1.45887871e-02   1.38002425e-02   1.31239383e-02   1.27716787e-02   1.29197568e-02   1.35761578e-02   1.44746737e-02   1.53713088e-02   1.62494039e-02   1.71128466e-02   1.79690567e-02   1.88284280e-02   1.97015457e-02   2.05915180e-02   2.14775799e-02   2.22894765e-02   2.28904823e-02   2.31170147e-02   -0.00000000e+00   6.31892841e-11   2.80438002e-09   2.88925791e-08   1.53330751e-07   5.55902415e-07   1.56995864e-06   3.70760463e-06   7.63767418e-06   1.40980190e-05   2.37330205e-05   3.68642490e-05   5.32444037e-05   7.19108434e-05   9.13500228e-05   1.10297850e-04   1.29556328e-04   1.54939256e-04   2.00073898e-04   2.82924516e-04   4.02754516e-04   5.56918771e-04   7.47581044e-04   9.72434996e-04   1.22169227e-03   1.47456393e-03   1.69650721e-03   1.84034829e-03   1.85654964e-03   1.71759131e-03   1.45305320e-03   1.17231974e-03   1.03282351e-03   1.12877830e-03   1.37448084e-03   1.64535377e-03   1.91552380e-03   2.16093766e-03   2.35136320e-03   2.45261358e-03   2.43127873e-03   2.26412421e-03   1.95563507e-03   1.56405975e-03   1.21818291e-03   1.07720141e-03   
3.5000   -0.00000000e+00   3.28804260e-05   1.28732221e-04   2.82987555e-04   4.88336691e-04   7.36329250e-04   1.01893513e-03   1.33021470e-03   1.66783743e-03   2.03416099e-03   2.43657946e-03   2.88683465e-03   3.39900430e-03   3.98592924e-03   4.65403028e-03   5.39689684e-03   6.18900944e-03   6.98296791e-03   7.71788933e-03   8.34809655e-03   8.84606316e-03   9.19379742e-03   9.38658711e-03   9.43776077e-03   9.38394587e-03   9.29013744e-03   9.25223981e-03   9.39001926e-03   9.81366527e-03   1.05364366e-02   1.13703782e-02   1.21624077e-02   1.28958782e-02   1.35614664e-02   1.41532968e-02   1.46702518e-02   1.51173871e-02   1.55071087e-02   1.58597841e-02   1.62031215e-02   1.65692436e-02   1.69871839e-02   1.74665322e-02   1.79689517e-02   1.83813727e-02   1.85458600e-02   -0.00000000e+00   3.18890432e-11   1.77014628e-09   1.91115844e-08   1.02142260e-07   3.67315118e-07   1.02042416e-06   2.35704260e-06   4.72822845e-06   8.46866743e-06   1.38015748e-05   2.07637598e-05   2.92342036e-05   3.91898312e-05   5.13195260e-05   6.80102791e-05   9.42685885e-05   1.37005060e-04   1.99538969e-04   2.80372030e-04   3.79114106e-04   4.92130196e-04   6.10550138e-04   7.18814484e-04   7.95017127e-04   8.16103524e-04   7.72298709e-04   6.91732625e-04   6.57880077e-04   7.65569781e-04   9.86181438e-04   1.24671608e-03   1.53762801e-03   1.84636679e-03   2.15411613e-03   2.43688369e-03   2.66777789e-03   2.81988567e-03   2.86895233e-03   2.79533859e-03   2.58587439e-03   2.23820538e-03   1.77269641e-03   1.25630585e-03   8.25395236e-04   6.53005977e-04   
3.7500   -0.00000000e+00   1.55766890e-05   6.16706755e-05   1.37056333e-04   2.40140168e-04   3.69712740e-04   5.25728804e-04   7.09974270e-04   9.26407216e-04   1.18094806e-03   1.48053875e-03   1.83134667e-03   2.23613610e-03   2.69109482e-03   3.18286829e-03   3.68728982e-03   4.17230909e-03   4.60798020e-03   4.97680180e-03   5.27153728e-03   5.49641348e-03   5.66998173e-03   5.82698313e-03   6.01782135e-03   6.30251715e-03   6.73263331e-03   7.30945242e-03   7.92698276e-03   8.48230615e-03   8.95290243e-03   9.32265052e-03   9.57916974e-03   9.71567048e-03   9.73286926e-03   9.64056574e-03   9.45812914e-03   9.21343753e-03   8.94006597e-03   8.67337895e-03   8.44650979e-03   8.28708005e-03   8.21432792e-03   8.23426617e-03   8.32904471e-03   8.44340947e-03   8.49596007e-03   -0.00000000e+00   1.83792360e-11   1.10500685e-09   1.20287636e-08   6.38734891e-08   2.26741478e-07   6.19350912e-07   1.40332400e-06   2.75990447e-06   4.85839576e-06   7.84297013e-06   1.18840064e-05   1.73500682e-05   2.51285440e-05   3.70018126e-05   5.56968137e-05   8.38246540e-05   1.21740176e-04   1.68728592e-04   2.22756820e-04   2.79063098e-04   3.29821217e-04   3.65317847e-04   3.78508445e-04   3.75063099e-04   3.86614668e-04   4.65410417e-04   6.15675715e-04   7.97983441e-04   1.00537298e-03   1.22821344e-03   1.45107754e-03   1.65401456e-03   1.81585058e-03   1.91891259e-03   1.95354147e-03   1.92036642e-03   1.82906891e-03   1.69394530e-03   1.52813113e-03   1.33909047e-03   1.12797064e-03   8.95488368e-04   6.56767267e-04   4.60231858e-04   3.81088270e-04   
