2000	1.07384724240673E+17
2010	1.12382824110209E+17
2020	1.17570903338903E+17
2030	1.22953948333221E+17
2040	1.28537568419282E+17
2050	1.34327211199037E+17
2060	1.40328521228698E+17
2070	1.46547314612511E+17
2080	1.52989607490926E+17
2090	1.59661638619456E+17
2100	1.66569796194981E+17
2110	1.73720487289052E+17
2120	1.81120060607363E+17
2130	1.88774760587516E+17
2140	1.96690753203413E+17
2150	2.04874189047271E+17
2160	2.13331311955686E+17
2170	2.22068674859162E+17
2180	2.31093249807173E+17
2190	2.40412436715957E+17
2200	2.50033998170051E+17
2210	2.59965899580191E+17
2220	2.70216039663571E+17
2230	2.80792057333321E+17
2240	2.91701172168467E+17
2250	3.02950122869801E+17
2260	3.14545368670795E+17
2270	3.26493306955232E+17
2280	3.38800623142336E+17
2290	3.51474746311199E+17
2300	3.64523992646873E+17
2310	3.7795765818053E+17
2320	3.91785904515682E+17
2330	4.06019318903462E+17
2340	4.2066827029164E+17
2350	4.35742481436824E+17
2360	4.51250735095536E+17
2370	4.67200261722038E+17
2380	4.83597119291366E+17
2390	5.00446521054834E+17
2400	5.17753540913019E+17
2410	5.35523986181949E+17
2420	5.53765031748211E+17
2430	5.72486191430385E+17
2440	5.91699031318388E+17
2450	6.11417599104941E+17
2460	6.31657114485939E+17
2470	6.52433478717099E+17
2480	6.73761452702378E+17
2490	6.95654255244514E+17
2500	7.18121590081132E+17
2510	7.41170165948471E+17
2520	7.6480296856597E+17
2530	7.89020797713653E+17
2540	8.13822921234445E+17
2550	8.39209584985699E+17
2560	8.65182563098396E+17
2570	8.91748769868825E+17
2580	9.18919034063614E+17
2590	9.4671084902379E+17
2600	9.75145732183634E+17
2610	1.00425013059217E+18
2620	1.03405131765669E+18
2630	1.06457656571045E+18
2640	1.09584877381507E+18
2650	1.12788563576892E+18
2660	1.16069651595561E+18
2670	1.19428272587288E+18
2680	1.22863767523674E+18
2690	1.26374783353311E+18
2700	1.29959716131704E+18
2710	1.33616768049514E+18
2720	1.37344680963645E+18
2730	1.41142754298743E+18
2740	1.45011379231186E+18
2750	1.48952185497119E+18
2760	1.52967908605463E+18
2770	1.57062761457946E+18
2780	1.61241554916274E+18
2790	1.6550990138907E+18
2800	1.69873421482914E+18
2810	1.7433699122498E+18
2820	1.78905058228973E+18
2830	1.83579787078015E+18
2840	1.88362329490944E+18
2850	1.93251388893325E+18
2860	1.98243894205155E+18
2870	2.03335515867393E+18
2880	2.08520329217313E+18
2890	2.13792224270983E+18
2900	2.19145636682862E+18
2910	2.24575182689363E+18
2920	2.30078213145505E+18
2930	2.35653541135316E+18
2940	2.41302557364127E+18
2950	2.47030387411136E+18
2960	2.5284339024341E+18
2970	2.5875146128796E+18
2980	2.64765883768892E+18
2990	2.70898432007071E+18
3000	2.77161379981216E+18
3010	2.83566510515967E+18
3020	2.90121964589021E+18
3030	2.96834986164505E+18
3040	3.03708365159131E+18
3050	3.10739613861417E+18
3060	3.17924707819924E+18
3070	3.25253294125172E+18
3080	3.32712168716573E+18
3090	3.4028669930022E+18
3100	3.47960121460391E+18
3110	3.5571487454899E+18
3120	3.63536472805866E+18
3130	3.71413108871119E+18
3140	3.79334043806208E+18
3150	3.8729754536575E+18
