3000	2.16363238961041E+18
3001	2.16561261526572E+18
3002	2.16759366701289E+18
3003	2.16957555816446E+18
3004	2.17155830202639E+18
3005	2.17354191189809E+18
3006	2.1755264010724E+18
3007	2.17751178283545E+18
3008	2.17949807046675E+18
3009	2.18148527723933E+18
3010	2.18347341641943E+18
3011	2.18546250126664E+18
3012	2.18745254503399E+18
3013	2.18944356096776E+18
3014	2.19143556230764E+18
3015	2.19342856228658E+18
3016	2.19542257413085E+18
3017	2.19741761106008E+18
3018	2.19941368628723E+18
3019	2.2014108130185E+18
3020	2.20340900445348E+18
3021	2.20540827378507E+18
3022	2.20740863419944E+18
3023	2.20941009887607E+18
3024	2.21141268098785E+18
3025	2.21341639370091E+18
3026	2.21542125017479E+18
3027	2.21742726356225E+18
3028	2.21943444700943E+18
3029	2.22144281365592E+18
3030	2.22345237663447E+18
3031	2.22546314907139E+18
3032	2.22747514408622E+18
3033	2.2294883747919E+18
3034	2.23150285429477E+18
3035	2.23351859569461E+18
3036	2.23553561208455E+18
3037	2.23755391655118E+18
3038	2.23957352217446E+18
3039	2.2415944420279E+18
3040	2.24361668917836E+18
3041	2.24564027668622E+18
3042	2.24766521760546E+18
3043	2.24969152498333E+18
3044	2.25171921186085E+18
3045	2.25374829127237E+18
3046	2.25577877624599E+18
3047	2.25781067980323E+18
3048	2.25984401495931E+18
3049	2.261878794723E+18
3050	2.26391503209673E+18
3051	2.26595274007664E+18
3052	2.26799192955721E+18
3053	2.27003259246373E+18
3054	2.27207471064263E+18
3055	2.27411826585388E+18
3056	2.27616323986444E+18
3057	2.27820961444803E+18
3058	2.28025737138524E+18
3059	2.28230649246346E+18
3060	2.28435695947677E+18
3061	2.28640875422606E+18
3062	2.28846185851894E+18
3063	2.29051625416976E+18
3064	2.29257192299939E+18
3065	2.29462884683554E+18
3066	2.29668700751247E+18
3067	2.2987463868711E+18
3068	2.30080696675895E+18
3069	2.30286872903021E+18
3070	2.3049316555456E+18
3071	2.30699572817245E+18
3072	2.30906092878469E+18
3073	2.31112723926284E+18
3074	2.31319464149401E+18
3075	2.31526311737183E+18
3076	2.31733264879654E+18
3077	2.319403217675E+18
3078	2.32147480592057E+18
3079	2.32354739545326E+18
3080	2.32562096819964E+18
3081	2.32769550609298E+18
3082	2.32977099107294E+18
3083	2.33184740508604E+18
3084	2.33392473008528E+18
3085	2.3360029480304E+18
3086	2.33808204088771E+18
3087	2.34016199063027E+18
3088	2.34224277923781E+18
3089	2.34432438869676E+18
3090	2.34640680100032E+18
3091	2.34848999814841E+18
3092	2.35057396214774E+18
3093	2.35265867501184E+18
3094	2.35474411876102E+18
3095	2.35683027542251E+18
3096	2.35891712703042E+18
3097	2.36100465562573E+18
3098	2.36309284325641E+18
3099	2.36518167197737E+18
3100	2.36727112385055E+18
3101	2.36936118094498E+18
3102	2.37145182533665E+18
3103	2.37354303910882E+18
3104	2.37563480435181E+18
3105	2.3777271031632E+18
3106	2.37981991764777E+18
3107	2.3819132299176E+18
3108	2.38400702209206E+18
3109	2.38610127629797E+18
3110	2.38819597466949E+18
3111	2.39029109934828E+18
3112	2.39238663248346E+18
3113	2.39448255623183E+18
3114	2.39657885275766E+18
3115	2.39867550423297E+18
3116	2.40077249283746E+18
3117	2.40286980075868E+18
3118	2.40496741019186E+18
3119	2.40706530334019E+18
3120	2.40916346241483E+18
3121	2.41126186963488E+18
3122	2.41336050722753E+18
3123	2.41545935742803E+18
3124	2.41755840247985E+18
3125	2.41965762463474E+18
3126	2.42175700615268E+18
3127	2.42385652930199E+18
3128	2.42595617635954E+18
3129	2.42805592961056E+18
3130	2.43015577134894E+18
3131	2.43225568387716E+18
3132	2.43435564950645E+18
3133	2.43645565055673E+18
3134	2.43855566935685E+18
3135	2.4406556882445E+18
3136	2.4427556895664E+18
3137	2.44485565567835E+18
3138	2.44695556894522E+18
3139	2.44905541192722E+18
3140	2.45115517047954E+18
3141	2.45325483327785E+18
3142	2.45535438909399E+18
3143	2.45745382670515E+18
3144	2.45955313489398E+18
3145	2.46165230244854E+18
3146	2.46375131816237E+18
3147	2.46585017083451E+18
3148	2.46794884926964E+18
3149	2.47004734227812E+18
3150	2.47214563867587E+18
3151	2.47424372728462E+18
3152	2.47634159693185E+18
3153	2.47843923645087E+18
3154	2.48053663468088E+18
3155	2.48263378046698E+18
3156	2.48473066266025E+18
3157	2.48682727011781E+18
3158	2.48892359170286E+18
3159	2.49101961628466E+18
3160	2.4931153327387E+18
3161	2.49521072994673E+18
3162	2.49730579679667E+18
3163	2.49940052218286E+18
3164	2.50149489500597E+18
3165	2.50358890417313E+18
3166	2.50568253859785E+18
3167	2.50777578720031E+18
3168	2.50986863890715E+18
3169	2.51196108265179E+18
3170	2.5140531073742E+18
3171	2.5161447020211E+18
3172	2.51823585554608E+18
3173	2.52032655690954E+18
3174	2.52241679507871E+18
3175	2.52450655902791E+18
3176	2.52659583773827E+18
3177	2.52868462019821E+18
3178	2.53077289540304E+18
3179	2.53286065235533E+18
3180	2.53494788006491E+18
3181	2.53703456754878E+18
3182	2.53912070383138E+18
3183	2.5412062779444E+18
3184	2.54329127892702E+18
3185	2.54537569582597E+18
3186	2.54745951769544E+18
3187	2.54954273359724E+18
3188	2.5516253326008E+18
3189	2.55370730378333E+18
3190	2.55578863622975E+18
3191	2.55786931903278E+18
3192	2.55994934129308E+18
3193	2.56202869211913E+18
3194	2.56410736062757E+18
3195	2.56618533594284E+18
3196	2.56826260719768E+18
3197	2.57033916353287E+18
